swc_name,dangling_branch,root_node_jump,z_jumps,narrow_start,fat_ends,has_all_nonzero_segment_lengths,narrow_neurite_section,single_child,multifurcation,number_of_dendritic_trees_steaming_from_the_soma,number_of_axons,max_branch_order,total_section_length,max_section_length
18465_00152,0,0,0,0,0,0,0,0,0,7,1,26,113751.866,6389.632813
18465_00154,0,0,0,0,0,0,0,0,0,6,1,32,44865.29082,2848.730225
18465_00155,0,0,0,0,0,0,0,0,0,6,1,30,41850.90838,1365.288696
18465_00156,0,0,0,0,0,0,0,0,0,4,1,48,39530.49885,2250.115234
18465_00157,0,0,0,0,0,0,0,0,0,3,1,33,45789.70593,4212.490234
18465_00159,0,0,0,0,0,0,0,0,0,5,1,23,38971.54095,2572.385742
18465_00161,0,0,0,0,0,0,0,0,0,6,1,30,41171.60956,2993.842773
18465_00168,0,0,0,0,0,0,0,0,0,4,1,25,33071.97466,3170.696533
18465_00175,0,0,0,0,0,0,0,0,0,6,0,44,141880.0628,6527.231445
18465_00177,0,0,0,0,0,0,0,0,0,8,0,47,150899.6894,8471.882813
18465_00199,0,0,0,0,0,0,0,0,0,4,1,31,28213.84361,1125.025879
18465_00203,0,0,0,0,0,0,0,0,0,5,1,23,27800.5721,1657.097656
18465_00204,0,0,0,0,0,0,0,0,0,6,1,26,22610.9605,2615.865479
18465_00205,0,0,0,0,0,0,0,0,0,5,1,7,11120.87596,662.1442871
18465_00206,0,0,0,0,0,0,0,0,0,2,1,42,26643.97869,3077.452637
18465_00207,0,0,0,0,0,0,0,0,0,5,1,20,19842.31939,1053.011353
18465_00209,0,0,0,0,0,0,0,0,0,3,1,11,13562.19296,743.5439453
18465_00213,0,0,0,0,0,0,0,0,0,4,0,33,38910.6113,735.5089722
18465_00219,0,0,0,0,0,0,0,0,0,5,1,36,41301.17475,2491.586426
18465_00226,0,0,0,0,0,0,0,0,0,6,1,28,111568.7464,9558.133789
18465_00227,0,0,0,0,0,0,0,0,0,4,1,47,86140.51757,5227.745605
18465_00228,0,0,0,0,0,0,0,0,0,5,1,38,69990.11006,9156.554688
18465_00229,0,0,0,0,0,0,0,0,0,5,1,38,133685.584,3275.827148
18465_00230,0,0,0,0,0,0,0,0,0,6,1,19,54614.90025,2243.237793
18465_00233,0,0,0,0,0,0,0,0,0,7,1,23,96959.28349,4641.911621
18465_00234,0,0,0,0,0,0,0,0,0,5,1,29,88362.35264,10059.44531
18465_00235,0,0,0,0,0,0,0,0,0,8,1,35,108293.7435,9019.876953
18465_00238,0,0,0,0,0,0,0,0,0,4,0,34,166835.4427,5971.042969
18465_00241,0,0,0,0,0,0,0,0,0,7,1,42,94159.02436,5780.683105
18465_00242,0,0,0,0,0,0,0,0,0,10,0,51,110558.9716,6202.320313
18465_00243,0,0,0,0,0,0,0,0,0,12,1,42,104954.464,8154.713867
18465_00245,0,0,0,0,0,0,0,0,0,4,1,35,356971.6466,5929.621582
18465_00246,0,0,0,0,0,0,0,0,0,3,1,44,107977.8118,12050.46289
18465_00248,0,0,0,0,0,0,0,0,0,2,1,11,14401.62467,1590.327393
18465_00258,0,0,0,0,0,0,0,0,0,4,1,39,144278.7163,8054.759766
18465_00261,0,0,0,0,0,0,0,0,0,6,1,32,103086.1106,6024.646973
18465_00264,0,0,0,0,0,0,0,0,0,5,1,48,43180.27518,1913.514038
18465_00281,0,0,0,0,0,0,0,0,0,6,1,23,34815.28722,3198.434814
18465_00282,0,0,0,0,0,0,0,0,0,4,1,38,36175.3673,2266.746582
18465_00283,0,0,0,0,0,0,0,0,0,4,1,26,33569.46846,3036.322754
18465_00285,0,0,0,0,0,0,0,0,0,6,1,14,32529.68587,9476.541016
18465_00286,0,0,0,0,0,0,0,0,0,7,1,36,91435.93807,6343.551758
18465_00287,0,0,0,0,0,0,0,0,0,10,0,26,67100.7434,8935.921875
18465_00288,0,0,0,0,0,0,0,0,0,8,1,23,70038.88007,6459.914063
18465_00291,0,0,0,0,0,0,0,0,0,8,1,30,131683.696,3982.441162
18465_00292,0,0,0,0,0,0,0,0,0,8,1,24,104678.3448,4343.07666
18465_00294,0,0,0,0,0,0,0,0,0,4,1,29,78139.21033,5845.318848
18465_00300,0,0,0,0,0,0,0,0,0,6,1,27,178928.5488,8281.101563
18465_00302,0,0,0,0,0,0,0,0,0,5,0,40,176723.1674,8173.904297
18465_00303,0,0,0,0,0,0,0,0,0,7,0,28,176606.8271,4514.821777
18465_00304,0,0,0,0,0,0,0,0,0,9,1,124,118870.666,9660.753906
18465_00305,0,0,0,0,0,0,0,0,0,10,1,42,122344.9414,3253.119629
18465_00309,0,0,0,0,0,0,0,0,0,3,1,74,167888.1257,7600.209473
18465_00312,0,0,0,0,0,0,0,0,0,5,1,39,140607.1643,6597.142578
18465_00313,0,0,0,0,0,0,0,0,0,7,1,48,214280.4728,15061.31348
18465_00319,0,0,0,0,0,0,0,0,0,5,1,65,41612.46436,1447.592773
18465_00328,0,0,0,0,0,0,0,0,0,6,0,27,131103.8797,13616.54688
18465_00347,0,0,0,0,0,0,0,0,0,5,1,52,116243.0281,5471.414063
18465_00348,0,0,0,0,0,0,0,0,0,3,1,21,123051.5894,8112.166016
18465_00349,0,0,0,0,0,0,0,0,0,9,1,37,35729.7843,1225.914551
18470_3227_x19287_y16117,0,0,0,0,0,0,0,0,0,8,1,41,124929.3291,3890.730713
18470_3582_x22459_y29708,0,0,0,0,0,0,0,0,0,7,1,37,223343.4738,9152.757813
18470_4630_x23468_y24795,0,0,0,0,0,0,0,0,0,10,0,30,487607.1313,10664.04785
18864_00002,0,0,0,0,0,0,0,0,0,6,0,19,100842.089,23168.9375
18864_00015,0,0,0,0,0,0,0,0,0,8,0,22,146350.1205,26539.9375
18864_00021,0,0,0,0,0,0,0,0,0,7,1,32,209548.9382,14330.68945
18864_00023,0,0,0,0,0,0,0,0,0,6,1,22,90719.29926,11134.4082
18864_00025,0,0,0,0,0,0,0,0,0,7,1,25,126535.3119,19060.70898
18864_00026,0,0,0,0,0,0,0,0,0,8,1,43,301636.1871,13978.71289
18864_00029,0,0,0,0,0,0,0,0,0,6,1,33,141393.2627,3433.569336
18864_00040,0,0,0,0,0,0,0,0,0,5,1,26,159091.2551,22746.47852
18864_00043,0,0,0,0,0,0,0,0,0,6,1,29,166558.8193,2585.780029
18864_00057,0,0,0,0,0,0,0,0,0,8,1,41,302500.4072,5046.808594
18864_00114,0,0,0,0,0,0,0,0,0,5,1,18,62312.17012,1657.486572
18864_00117,0,0,0,0,0,0,0,0,0,7,1,24,122359.5874,10859.67871
18864_00119,0,0,0,0,0,0,0,0,0,5,1,20,113889.9525,3714.972168
18864_00313,0,0,0,0,0,0,0,0,0,5,0,29,228034.0484,5355.638184
18864_1871_x3272_y21319,0,0,0,0,0,0,0,0,0,7,0,21,233895.4816,5608.283203
18864_1917_x3417_y12763,0,0,0,0,0,0,0,0,0,4,0,29,325011.1368,8711.923828
18864_2047_x3016_y12128,0,0,0,0,0,0,0,0,0,9,1,18,176313.1361,8596.797852
18864_2086_x2903_y21496,0,0,0,0,0,0,0,0,0,6,0,16,171722.3163,3064.901367
18864_2520_x2913_y22642,0,0,0,0,0,0,0,0,0,6,1,27,207571.4219,9856.708984
18864_3015_x3194_y23588,0,0,0,0,0,0,0,0,0,6,1,27,203531.7003,7228.858398
18864_3248_x2473_y15212,0,0,0,0,0,0,0,0,0,6,1,28,295719.3322,9865.771484
18864_3338_x3396_y21865,0,0,0,0,0,0,0,0,0,4,1,24,134302.1723,8261.49707
18864_3473_x2641_y21082,0,0,0,0,0,0,0,0,0,8,1,22,203386.9262,8530.517578
18864_3488_x3691_y22599,0,0,0,0,0,0,0,0,0,6,2,18,150321.4024,9268.949219
18864_3494_x2380_y13749,0,0,0,0,0,0,0,0,0,6,1,28,212502.8955,10988.53711
18864_3772_x5344_y6871,0,0,0,0,0,0,0,0,0,8,1,15,97570.98002,2502.150879
18864_4067_x3464_y21495,0,0,0,0,0,0,0,0,0,4,0,27,155422.8456,9452.125
18864_4120_x3320_y13563,0,0,0,0,0,0,0,0,0,6,1,24,183820.6399,10171.57031
18864_4157_x3358_y13741,0,0,0,0,0,0,0,0,0,8,1,25,160655.908,6800.807129
18864_4267_x2794_y21031,0,0,0,0,0,0,0,0,0,8,1,23,167720.4179,15499.56445
18864_4380_x6371_y4940,0,0,0,0,0,0,0,0,0,3,1,16,84434.87103,2311.611328
18864_4420_x4377_y8261,0,0,0,0,0,0,0,0,0,5,1,21,133910.2254,15647.75684
18864_4429_x7945_y3080,0,0,0,0,0,0,0,0,0,7,1,24,101018.2319,5777.59375
18864_4554_x9386_y2232,0,0,0,0,0,0,0,0,0,8,1,38,213796.0162,4495.714355
18864_4693_x10912_y2095,0,0,0,0,0,0,0,0,0,4,1,40,156362.193,8906.902344
18864_4760_x3070_y21249,0,0,0,0,0,0,0,0,0,7,1,29,222400.6063,12567.72559
18864_4797_x9453_y2359,0,0,0,0,0,0,0,0,0,7,1,31,220141.8196,7985.433105
18864_5030_x9347_y31359,0,0,0,0,0,0,0,0,0,5,1,31,182121.8135,4481.603027
18864_5099_x6368_y29941,0,0,0,0,0,0,0,0,0,7,1,25,161304.2471,25784.40625
18864_5242_x9483_y31549,0,0,0,0,0,0,0,0,0,7,0,24,179588.9924,3852.146484
18864_5305_x7877_y31450,0,0,0,0,0,0,0,0,0,7,1,22,209429.8259,26800.72656
18864_5444_x7352_y31475,0,0,0,0,0,0,0,0,0,8,0,28,181940.7216,3449.851074
18864_5637_x5637_y31619,0,0,0,0,0,0,0,0,0,7,1,27,138732.0627,20647.78516
18864_5648_x4839_y28849,0,0,0,0,0,0,0,0,0,6,1,17,117888.7754,6647.429688
18864_5692_x8806_y3272,0,0,0,0,0,0,0,0,0,5,1,16,150147.4761,8590.058594
18864_6057_x8520_y2391,0,0,0,0,0,0,0,0,0,5,1,22,176737.8107,3750.026855
18864_6074_x3503_y13192,0,0,0,0,0,0,0,0,0,4,1,20,129172.2232,9975.169922
18864_6104_x9372_y1806,0,0,0,0,0,0,0,0,0,7,1,41,186862.3599,7858.877441
18864_6139_x4843_y27122,0,0,0,0,0,0,0,0,0,5,1,16,82039.57386,2253.86084
18864_6291_x8873_y32149,0,0,0,0,0,0,0,0,0,8,1,24,132567.5515,5750.686523
18864_6321_x4387_y7047,0,0,0,0,0,0,0,0,0,8,1,25,121973.8802,10797.94531
18864_6384_x3409_y13059,0,0,0,0,0,0,0,0,0,9,1,21,133415.2711,5704.913574
18864_6581_x10729_y2199,0,0,0,0,0,0,0,0,0,2,0,25,226916.2492,4227.850098
18864_6733_x9057_y31875,0,0,0,0,0,0,0,0,0,8,1,22,166070.9055,7841.88623
18864_6734_x4899_y27447,0,0,0,0,0,0,0,0,0,5,0,27,124976.3922,7492.516602
18864_6805_x6340_y4681,0,0,0,0,0,0,0,0,0,6,1,30,119857.5674,7357.525879
18864_6821_x5144_y6844,0,0,0,0,0,0,0,0,0,6,1,20,134846.2051,5973.144531
18864_6956_x8154_y30811,0,0,0,0,0,0,0,0,0,6,1,23,159041.6524,6578.359375
18867_2903_x13633_y8787,0,0,0,0,0,0,0,0,0,13,1,46,360251.457,5977.943359
18867_3383_x10177_y11497,0,0,0,0,0,0,0,0,0,2,0,38,219879.9491,3871.100586
18867_3469_x10058_y10954,0,0,0,0,0,0,0,0,0,2,0,33,185073.8539,6643.425293
18867_3525_x9958_y10743,0,0,0,0,0,0,0,0,0,10,1,38,129551.4264,4991.557617
18867_3758_x14594_y6944,0,0,0,0,0,0,0,0,0,2,0,41,287001.596,5708.035645
18867_3807_x9130_y11820,0,0,0,0,0,0,0,0,0,7,1,27,95806.40505,6072.90332
18867_3832_x10338_y8748,0,0,0,0,0,0,0,0,0,5,1,15,65939.43255,8302.829102
18867_3855_x11412_y8044,0,0,0,0,0,0,0,0,0,2,0,44,284655.9345,6103.679688
18867_3926_x8710_y12751,0,0,0,0,0,0,0,0,0,2,0,32,133199.6219,6302.730469
18867_3973_x31634_y12362,0,0,0,0,0,0,0,0,0,5,1,22,94153.32928,4389.66748
18867_3994_x27846_y7437,0,0,0,0,0,0,0,0,0,2,0,45,164026.5318,10069.52637
18867_4052_x9852_y8712,0,0,0,0,0,0,0,0,0,6,1,21,78944.24879,9150.675781
18867_4156_x9348_y9148,0,0,0,0,0,0,0,0,0,7,1,20,99288.38572,10322.66602
18867_4202_x26848_y7080,0,0,0,0,0,0,0,0,0,5,1,25,89265.33649,10995.7207
18867_4216_x9933_y8365,0,0,0,0,0,0,0,0,0,2,0,18,93016.97239,9420.888672
18867_4218_x8269_y11914,0,0,0,0,0,0,0,0,0,10,0,51,303747.0552,5063.821289
18867_4259_x9977_y8313,0,0,0,0,0,0,0,0,0,4,1,15,71122.34335,7687.592773
18867_4296_x31171_y9797,0,0,0,0,0,0,0,0,0,9,0,30,247678.5469,5668.610352
18867_4302_x30805_y9233,0,0,0,0,0,0,0,0,0,5,1,27,166821.9632,6803.266113
18867_4330_x29413_y7746,0,0,0,0,0,0,0,0,0,2,0,22,117142.4853,10229.35742
18867_4336_x10280_y7972,0,0,0,0,0,0,0,0,0,4,1,19,125983.5335,7042.254395
18867_4397_x8352_y9768,0,0,0,0,0,0,0,0,0,8,1,17,69017.52795,10075.40527
18867_4421_x31775_y9812,0,0,0,0,0,0,0,0,0,2,0,28,96471.1167,7768.904297
18867_4457_x7592_y10554,0,0,0,0,0,0,0,0,0,6,0,29,127941.6056,9044.859375
18867_4473_x25161_y6054,0,0,0,0,0,0,0,0,0,2,0,34,148327.8673,6015.248047
18867_4513_x27588_y6824,0,0,0,0,0,0,0,0,0,7,0,24,184079.8289,6785.291992
18867_4533_x14227_y15937,0,0,0,0,0,0,0,0,0,2,1,32,88712.75381,1537.17627
18867_4554_x26130_y14869,0,0,0,0,0,0,0,0,0,4,1,32,84234.69644,1296.492188
18867_4593_x26568_y15120,0,0,0,0,0,0,0,0,0,4,1,37,82220.44923,1562.489746
18867_4605_x30309_y8068,0,0,0,0,0,0,0,0,0,6,0,28,106756.0195,7712.608398
18867_4621_x24147_y14734,0,0,0,0,0,0,0,0,0,3,1,30,110915.1618,2272.258789
18867_4677_x24410_y14710,0,0,0,0,0,0,0,0,0,5,1,27,74316.3013,3354.04834
18867_4689_x11723_y7039,0,0,0,0,0,0,0,0,0,2,0,30,145008.7388,9965.40918
18867_4724_x12558_y16835,0,0,0,0,0,0,0,0,0,4,1,31,59190.29768,2101.176514
18867_4768_x26326_y6150,0,0,0,0,0,0,0,0,0,9,1,27,221250.7963,6386.639648
18867_4776_x28359_y6621,0,0,0,0,0,0,0,0,0,7,1,27,159091.6179,6085.512695
18867_4789_x23709_y15765,0,0,0,0,0,0,0,0,0,4,0,41,92139.30447,3169.446777
18867_4801_x7068_y12938,0,0,0,0,0,0,0,0,0,2,0,32,167738.7113,9824.652344
18867_4817_x16327_y15739,0,0,0,0,0,0,0,0,0,1,1,26,44597.88161,2468.568359
18867_4824_x31628_y8902,0,0,0,0,0,0,0,0,0,7,1,23,86668.55962,9821.112305
18867_4826_x11914_y16564,0,0,0,0,0,0,0,0,0,3,1,29,53592.59573,1882.33606
18867_4831_x27808_y6496,0,0,0,0,0,0,0,0,0,2,0,29,193362.7472,6778.232422
18867_4874_x16831_y16618,0,0,0,0,0,0,0,0,0,5,1,24,71873.63694,3696.966064
18867_4889_x28329_y6770,0,0,0,0,0,0,0,0,0,10,0,21,112007.5053,7099.761719
18867_4922_x30354_y7405,0,0,0,0,0,0,0,0,0,2,0,27,93107.57429,9748.5625
18867_4926_x25796_y14504,0,0,0,0,0,0,0,0,0,2,0,28,52565.83168,4033.564209
18867_4954_x9860_y7599,0,0,0,0,0,0,0,0,0,2,0,29,257974.5265,10699.79102
18867_4957_x30093_y7560,0,0,0,0,0,0,0,0,0,9,1,33,285995.3345,4411.554688
18867_4984_x30860_y8156,0,0,0,0,0,0,0,0,0,7,1,21,90105.31353,7862.756348
18867_5082_x26232_y14941,0,0,0,0,0,0,0,0,0,3,1,17,65480.57483,2167.948242
18867_5083_x14145_y15212,0,0,0,0,0,0,0,0,0,6,0,23,77055.26665,4619.267578
18867_5169_x12576_y5864,0,0,0,0,0,0,0,0,0,2,0,39,237254.266,7128.733398
18867_5194_x29530_y6807,0,0,0,0,0,0,0,0,0,7,0,29,61754.334,687.4506836
18867_5203_x10027_y7237,0,0,0,0,0,0,0,0,0,8,1,23,173091.5305,5197.258789
18867_5287_x32054_y8614,0,0,0,0,0,0,0,0,0,9,1,39,147306.3155,7123.347656
18867_5319_x14289_y4114,0,0,0,0,0,0,0,0,0,6,0,44,114865.2617,867.9086304
18867_5408_x30554_y7318,0,0,0,0,0,0,0,0,0,6,1,20,68205.31388,7349.493652
18867_5486_x20836_y5690,0,0,0,0,0,0,0,0,0,7,1,45,277126.8036,5864.115234
18867_5640_x21236_y5683,0,0,0,0,0,0,0,0,0,9,1,32,301366.5601,7932.530762
18867_5654_x12080_y5724,0,0,0,0,0,0,0,0,0,9,1,35,225253.7405,7388.912109
18867_5665_x20882_y6561,0,0,0,0,0,0,0,0,0,2,0,31,225501.0027,6157.28125
18867_5867_x21009_y6208,0,0,0,0,0,0,0,0,0,2,0,48,304222.6718,5385.623047
18867_5894_x10157_y6463,0,0,0,0,0,0,0,0,0,8,1,19,95949.84198,9183.998047
18867_5942_x29015_y5711,0,0,0,0,0,0,0,0,0,7,1,23,83602.44792,8394.488281
18867_6003_x18592_y6204,0,0,0,0,0,0,0,0,0,1,1,26,254802.4335,8356.884766
18867_6007_x18415_y4843,0,0,0,0,0,0,0,0,0,3,0,45,277745.8688,7801.563477
18867_6014_x17935_y4434,0,0,0,0,0,0,0,0,0,2,0,40,332763.9556,11969.30664
18867_6085_x20833_y6331,0,0,0,0,0,0,0,0,0,8,1,35,301327.9415,7592.479492
18867_6091_x30186_y6043,0,0,0,0,0,0,0,0,0,2,0,37,246502.7444,6920.016602
18867_6408_x9343_y6158,0,0,0,0,0,0,0,0,0,8,1,44,288908.5156,5493.221191
18867_6413_x20950_y6015,0,0,0,0,0,0,0,0,0,8,1,45,398568.4586,7437.581055
18867_6452_x16339_y18318,0,0,0,0,0,0,0,0,0,3,1,26,103677.382,4949.664063
18867_6468_x21532_y7741,0,0,0,0,0,0,0,0,0,5,1,33,108554.484,4087.664795
18867_6985_x12525_y4095,0,0,0,0,0,0,0,0,0,7,1,115,133425.5174,739.8737793
18867_6986_x31479_y5932,0,0,0,0,0,0,0,0,0,7,1,51,78040.82788,476.2250977
18867_7123_x11808_y5131,0,0,0,0,0,0,0,0,0,6,0,39,52399.96643,523.1381836
18867_7172_x22280_y4802,0,0,0,0,0,0,0,0,0,7,1,49,59970.6042,649.2038574
18867_7390_x9887_y4961,0,0,0,0,0,0,0,0,0,6,1,69,108143.9425,1605.573242
18867_7541_x13210_y4462,0,0,0,0,0,0,0,0,0,6,1,61,48595.20173,495.4341125
18867_7583_x22567_y18119,0,0,0,0,0,0,0,0,0,7,1,16,125799.045,17412.65234
18867_7584_x10560_y5816,0,0,0,0,0,0,0,0,0,5,1,25,52346.5939,822.786499
18867_7790_x21511_y18480,0,0,0,0,0,0,0,0,0,7,1,20,115523.4177,14472.05078
18867_7924_x22262_y16755,0,0,0,0,0,0,0,0,0,7,1,56,271841.2348,3561.873535
18867_8235_x25208_y14610,0,0,0,0,0,0,0,0,0,3,1,57,188079.9942,7071.013672
18868_2225_x15897_y10006,0,0,0,0,0,0,0,0,0,6,0,20,72674.75078,1181.391846
18868_2584_x14386_y13639,0,0,0,0,0,0,0,0,0,7,1,24,132526.7568,4631.08252
18868_2593_x15801_y13755,0,0,0,0,0,0,0,0,0,5,1,35,141419.9995,4916.911133
18868_2601_x23273_y17306,0,0,0,0,0,0,0,0,0,5,0,34,82581.31886,671.3318481
18868_2621_x11765_y8944,0,0,0,0,0,0,0,0,0,10,1,31,354858.734,6642.199219
18868_2924_x10668_y9719,0,0,0,0,0,0,0,0,0,6,1,23,77977.36105,1044.481689
18868_3009_x28076_y11485,0,0,0,0,0,0,0,0,0,8,1,44,315350.3412,6901.964355
18868_3112_x27714_y10534,0,0,0,0,0,0,0,0,0,7,1,28,205188.2188,5482.068359
18868_3207_x27726_y9448,0,0,0,0,0,0,0,0,0,2,0,33,126679.7476,7255.025391
18868_3228_x28576_y10788,0,0,0,0,0,0,0,0,0,8,1,27,132457.5743,3983.030273
18868_3389_x28317_y9872,0,0,0,0,0,0,0,0,0,5,1,25,79040.29592,9735.839844
18868_3419_x27168_y8481,0,0,0,0,0,0,0,0,0,6,1,38,88682.4812,9673.243164
18868_3453_x28753_y10380,0,0,0,0,0,0,0,0,0,2,0,27,177984.7787,4624.049805
18868_3488_x24952_y7321,0,0,0,0,0,0,0,0,0,8,1,28,277481.1493,5670.905273
18868_3507_x7704_y10476,0,0,0,0,0,0,0,0,0,8,1,32,132148.6611,6821.807617
18868_3547_x28065_y9077,0,0,0,0,0,0,0,0,0,8,1,33,225582.3636,10380.39746
18868_3552_x28542_y9340,0,0,0,0,0,0,0,0,0,3,1,22,73842.46969,8123.852539
18868_3564_x27379_y8431,0,0,0,0,0,0,0,0,0,6,1,41,205971.8842,4622.885254
18868_3592_x9776_y8113,0,0,0,0,0,0,0,0,0,6,1,22,247395.2209,5343.545898
18868_3658_x9598_y8113,0,0,0,0,0,0,0,0,0,8,1,24,189101.2987,9746.007813
18868_3699_x17279_y16010,0,0,0,0,0,0,0,0,0,3,0,40,74663.37038,3909.707764
18868_3715_x8453_y8977,0,0,0,0,0,0,0,0,0,6,1,23,132770.2668,8424.423828
18868_3781_x6715_y11703,0,0,0,0,0,0,0,0,0,7,1,17,95678.7002,6454.571289
18868_3783_x28846_y9268,0,0,0,0,0,0,0,0,0,9,1,33,139703.9787,6512.408203
18868_3799_x26336_y7466,0,0,0,0,0,0,0,0,0,3,1,19,71998.42649,7916.362793
18868_3799_x6462_y13405,0,0,0,0,0,0,0,0,0,9,1,46,157803.6173,6475.75293
18868_3853_x29683_y10294,0,0,0,0,0,0,0,0,0,5,0,19,66750.6485,9504.630859
18868_3856_x26025_y7205,0,0,0,0,0,0,0,0,0,7,1,16,58163.96685,10691.71094
18868_3871_x26350_y7564,0,0,0,0,0,0,0,0,0,7,1,21,142568.2493,8153.37207
18868_3875_x8707_y8341,0,0,0,0,0,0,0,0,0,4,1,20,79144.43102,7805.157227
18868_3922_x26631_y7518,0,0,0,0,0,0,0,0,0,7,1,23,135877.1698,6891.890137
18868_3931_x26823_y7496,0,0,0,0,0,0,0,0,0,6,1,25,89502.60116,10361.17773
18868_3932_x25373_y7132,0,0,0,0,0,0,0,0,0,11,1,30,156425.7394,6012.814453
18868_3977_x25824_y7160,0,0,0,0,0,0,0,0,0,6,1,19,58894.08799,10620.54395
18868_3981_x30626_y12403,0,0,0,0,0,0,0,0,0,8,1,43,279337.9837,7208.155273
18868_4041_x10632_y7193,0,0,0,0,0,0,0,0,0,5,1,22,83258.31104,6396.680664
18868_4047_x27203_y7787,0,0,0,0,0,0,0,0,0,10,1,25,304379.4668,7064.57373
18868_4132_x11881_y6094,0,0,0,0,0,0,0,0,0,6,1,22,115696.3497,4645.038086
18868_4192_x10967_y7007,0,0,0,0,0,0,0,0,0,6,1,22,102154.083,11188.60938
18868_4221_x5685_y12199,0,0,0,0,0,0,0,0,0,8,1,24,147459.5282,6555.26123
18868_4317_x23980_y6346,0,0,0,0,0,0,0,0,0,6,0,38,224410.6054,15667.69043
18868_4341_x30419_y10114,0,0,0,0,0,0,0,0,0,7,1,26,201468.6288,3957.120605
18868_4430_x9829_y7185,0,0,0,0,0,0,0,0,0,5,1,29,125171.4032,8908.683594
18868_4434_x10947_y6887,0,0,0,0,0,0,0,0,0,4,1,25,75493.82128,7600.969727
18868_4464_x5477_y11004,0,0,0,0,0,0,0,0,0,11,1,23,110781.8881,9449.975586
18868_4517_x31548_y11591,0,0,0,0,0,0,0,0,0,12,0,28,197074.9134,6885.34375
18868_4523_x15124_y15767,0,0,0,0,0,0,0,0,0,5,0,52,72272.47078,3037.688965
18868_4549_x5910_y9879,0,0,0,0,0,0,0,0,0,8,1,21,109097.5759,9345.214844
18868_4634_x13823_y16687,0,0,0,0,0,0,0,0,0,3,1,57,66146.76629,5309.923828
18868_4648_x14941_y16268,0,0,0,0,0,0,0,0,0,4,1,18,57685.4288,4525.336914
18868_4693_x13797_y16937,0,0,0,0,0,0,0,0,0,6,1,18,59080.98162,5300.89209
18868_4706_x15828_y16760,0,0,0,0,0,0,0,0,0,3,1,32,36089.01984,2368.574707
18868_4739_x28536_y7468,0,0,0,0,0,0,0,0,0,8,1,25,213707.2664,5915.244141
18868_4757_x15158_y16995,0,0,0,0,0,0,0,0,0,6,1,47,91638.46651,4808.893555
18868_4803_x7002_y8311,0,0,0,0,0,0,0,0,0,4,1,19,76346.91764,7591.778809
18868_4818_x14513_y17030,0,0,0,0,0,0,0,0,0,7,0,32,60264.86304,5246.524414
18868_4863_x31402_y10126,0,0,0,0,0,0,0,0,0,10,1,26,144729.5856,7281.308594
18868_4883_x27078_y6285,0,0,0,0,0,0,0,0,0,7,1,37,94906.12222,7974.801758
18868_5131_x7596_y7239,0,0,0,0,0,0,0,0,0,8,0,39,100311.0159,10041.21875
18868_5141_x8535_y6876,0,0,0,0,0,0,0,0,0,7,1,26,136627.9107,7063.725586
18868_5156_x9540_y6495,0,0,0,0,0,0,0,0,0,7,1,24,179652.9892,7133.230469
18868_5242_x9858_y5968,0,0,0,0,0,0,0,0,0,6,1,21,75714.05768,7318.451172
18868_5369_x19532_y5532,0,0,0,0,0,0,0,0,0,8,1,41,226772.505,7554.009277
18868_5397_x19819_y6085,0,0,0,0,0,0,0,0,0,8,1,22,145613.7941,6210.791016
18868_5456_x7773_y6771,0,0,0,0,0,0,0,0,0,5,1,19,116735.311,6868.286621
18868_5531_x7356_y7030,0,0,0,0,0,0,0,0,0,7,0,25,108970.9982,6879.281738
18868_5686_x9887_y5415,0,0,0,0,0,0,0,0,0,7,1,23,248693.2048,6849.227539
18868_5701_x9538_y5736,0,0,0,0,0,0,0,0,0,8,1,22,199859.2115,8645.804688
18868_5723_x7031_y7203,0,0,0,0,0,0,0,0,0,8,0,39,206428.6942,7445.564941
18868_5724_x8616_y5999,0,0,0,0,0,0,0,0,0,7,1,29,120015.0275,7896.636719
18868_5965_x17541_y6435,0,0,0,0,0,0,0,0,0,12,1,55,253778.9695,8160.085938
18868_6000_x19811_y5444,0,0,0,0,0,0,0,0,0,2,0,37,288426.3101,7304.944336
18868_6019_x9541_y5296,0,0,0,0,0,0,0,0,0,8,1,32,141555.8092,5481.612793
18868_6196_x17668_y4955,0,0,0,0,0,0,0,0,0,8,1,25,314681.3421,8547.285156
18868_6405_x11428_y4397,0,0,0,0,0,0,0,0,0,8,1,33,172945.4376,6429.402344
18868_6757_x10353_y4324,0,0,0,0,0,0,0,0,0,8,1,28,86132.87925,994.8914185
18868_7311_x22238_y17329,0,0,0,0,0,0,0,0,0,3,1,15,73049.71987,17021.39648
18869_00020,0,0,0,0,0,0,0,0,0,9,1,7,20518.83172,11633.80273
18869_00024,0,0,0,0,0,0,0,0,0,6,1,16,49473.88066,2599.936035
18869_00025,0,0,0,0,0,0,0,0,0,3,0,26,41094.0647,1089.862793
18869_00028,0,0,0,0,0,0,0,0,0,7,1,17,23061.89845,2681.108887
18869_3064_x20999_y7621,0,0,0,0,0,0,0,0,0,8,1,34,55545.2341,6909.449219
18869_3239_x6605_y6691,0,0,0,0,0,0,0,0,0,6,1,21,92386.89377,3864.000488
18869_3263_x6927_y6229,0,0,0,0,0,0,0,0,0,2,0,30,112677.1727,3793.715332
18869_3305_x6812_y6104,0,0,0,0,0,0,0,0,0,7,1,22,76145.45401,6973.516602
